Order ID,Customer Name,Product,Category,Quantity,Unit Price,Total Amount,Order Date,City,Payment Method,Status
ORD-6424-53,Mike Brown,Computer Monitor,Gadgets,577.0,301.26,173827.02,2022-02-16,Houston,TX,Credit Card
ORD-8239-61,Customer,Display,Computers,1.0,514.95,514.95,2022-09-02,Sea,PayPal,Completed
ORD-7389-23,Emily D.,Earphones,electronics,5.0,698.68,3493.4,2023-01-21,Nyc,CC,Shipped
ORD-9655-95,E Davis,Smartphone,Accessories,1.0,1527.57,1527.57,2023-03-28,Ny,Cash,Delivered
ORD-1011-91,Emily D.,Mobile Phone,Electronics,3.0,1554.3,4662.9,2023-01-03,Mia,Apple Pay,Delivered
ORD-2375-37,Online Customer,Headphones,Gadgets,1.0,368.23,368.23,2022-01-19,Houston,TX,Google Pay
ORD-3337-16,Robert Wilson,Tablet Computer,Accessories,4.0,760.29,3041.16,2023-02-28,Hou,Debit Card,Cancelled
ORD-7468-53,Walk-in,Tablet Computer,Gadgets,1.0,1786.26,1786.26,2023-04-26,Hou,cash,Refunded
ORD-7706-80,Mike Brown,Computer Monitor,Computers,3.0,1631.31,4893.93,2022-08-21,Chicago,Apple Pay,CANCEL
ORD-8364-15,John S.,Keyboard,Computers,3.0,0.06,0.18,2023-05-11,Houston,Google Pay,Completed
ORD-7019-59,Walk-in,Computer Mouse,Mobile,1.0,1367.47,1367.47,2023-03-06,Ny,CC,Pending
ORD-4705-99,J Smith,Computer Monitor,Tech,4.0,1056.13,4224.52,2023-12-02,Miami,Apple Pay,Cancelled
ORD-8421-10,Walk-in,Keyboard,Gadgets,2.0,1113.77,2227.54,2023-06-12,Seattle,WA,Bank Transfer
ORD-3532-13,M Brown,Headphone,Computers,1.0,598.5,598.5,2023-02-11,Miami,PayPal,pending
ORD-3368-72,Sarah Johnson,Wireless Headphones,electronics,1.0,1672.1,1672.1,2022-01-29,Mia,Credit Card,CANCEL
ORD-8679-64,Walk-in,Computer Monitor,Computers,2.0,1838.28,3676.56,2023-05-11,Hou,Apple Pay,Pending
ORD-7059-92,Emily D.,iPad,Mobile,5.0,340.41,1702.05,2022-08-02,Chicago,IL,Google Pay
ORD-2049-69,John Smith,Wireless Headphones,Mobile,3.0,548.52,1645.56,2022-01-17,Miami,Google Pay,Pending
ORD-6503-42,R Wilson,Tablet,Mobile,1.0,1873.79,1873.79,2022-08-02,Miami,FL,Apple Pay
ORD-9955-21,Guest,LAPTOP,Accessories,1.0,642.42,642.42,2023-05-11,Seattle,WA,Credit Card
ORD-3882-70,Sarah J.,Wireless Keyboard,Accessories,1.0,739.81,739.81,2023-05-11,Miami,CC,pending
ORD-6790-21,R Wilson,Wireless Mouse,Electronics,2.0,1605.18,3210.36,2023-04-13,Ny,Debit Card,Pending
ORD-8386-96,Robert Wilson,Laptop,Gadgets,1.0,929.38,929.38,2023-05-11,Chi,CASH,Completed
ORD-7733-99,S Johnson,Tablet Computer,Gadgets,4.0,1491.25,5965.0,2023-03-17,La,CC,Delivered
ORD-9862-20,Unknown,Smartphone,Accessories,1.0,597.89,597.89,2023-04-28,Chicago,IL,CC
ORD-4309-49,Guest,Tablet,Electronics,3.0,1387.21,4161.63,2023-09-15,Chi,Debit Card,Delivered
ORD-3671-61,Emily D.,Wireless Keyboard,Computers,5.0,1254.41,6272.05,2022-11-08,Manhattan,Apple Pay,pending
ORD-6604-23,Customer,Monitor,Mobile,5.0,658.45,3292.25,2022-04-01,Houston,TX,PayPal
ORD-7258-59,Guest,Mouse,Gadgets,4.0,924.91,3699.64,2022-06-06,Miami,Credit Card,Completed
ORD-2151-72,Walk-in,Laptop Computer,Computers,3.0,837.7,2513.1,2022-11-25,Hou,CASH,Unknown
ORD-8656-80,Online Customer,Computer Monitor,Gadgets,2.0,1724.06,3448.12,2022-08-01,Ny,Debit Card,pending
ORD-5447-43,John Smith,laptop,Tech,2.0,1173.99,2347.98,2022-06-30,Seattle,cash,Unknown
ORD-9524-40,M Brown,Keyboard,electronics,2.0,91.93,183.86,2023-05-11,Houston,Credit Card,Delivered
ORD-2170-88,Online Customer,Mechanical Keyboard,ELECTRONICS,4.0,1945.4,7781.6,2022-11-22,Mia,CASH,Pending
ORD-9978-16,Emily Davis,LAPTOP,Tech,3.0,1111.46,3334.38,2022-07-10,Chicago,Google Pay,pending
ORD-1014-19,John S.,Headphone,Gadgets,2.0,1324.79,2649.58,2023-01-05,Hou,CC,CANCEL
ORD-3481-51,Michael Brown,Mechanical Keyboard,Accessories,4.0,1276.37,5105.48,2022-07-29,Seattle,CC,Refunded
ORD-9003-48,Robert Wilson,Tablet,Computers,5.0,976.43,4882.15,2022-01-28,Seattle,WA,Google Pay
ORD-1576-33,R Wilson,iPad,ELECTRONICS,1.0,1894.3,1894.3,2023-10-28,Chicago,IL,cash
ORD-6411-19,Robert Wilson,Wireless Headphones,Tech,3.0,1059.22,3177.66,2023-05-11,Houston,TX,PayPal
ORD-2788-13,M Brown,Computer Mouse,Accessories,2.0,1218.5,2437.0,2022-01-19,Seattle,Credit Card,Cancelled
ORD-5071-89,Customer,LAPTOP,ELECTRONICS,3.0,1652.88,4958.64,2022-09-11,Miami,Bank Transfer,Unknown
ORD-2813-60,Mike Brown,Computer Mouse,Computers,3.0,107.97,323.91,2023-04-11,Houston,TX,Credit Card
ORD-6306-70,Robert Wilson,Earphones,Computers,5.0,1433.56,7167.8,2022-05-15,Manhattan,Google Pay,pending
ORD-9235-22,R Wilson,Headphone,electronics,4.0,407.41,1629.64,2023-05-31,Seattle,Cash,Completed
ORD-7510-56,Guest,Laptop,Computers,4.0,1983.17,7932.68,2023-10-03,Chicago,Cash,Refunded
ORD-6558-58,Mike Brown,Laptop,Tech,4.0,1370.5,5482.0,2022-05-04,Houston,TX,Bank Transfer
ORD-7318-12,M Brown,Wireless Mouse,Accessories,5.0,976.93,4884.65,2022-07-07,Miami,Cash,Delivered
ORD-2552-67,Robert Wilson,Wireless Headphones,Computers,5.0,204.35,1021.75,2022-01-08,Chicago,IL,PayPal
ORD-7881-97,Customer,Computer Monitor,Tech,4.0,177.17,708.68,2023-02-08,Houston,cash,Unknown
ORD-6741-91,Emily D.,Wireless Headphones,Gadgets,4.0,63.87,255.48,2022-02-14,Chicago,IL,CASH
ORD-7285-80,S Johnson,Laptop,Mobile,1.0,1164.21,1164.21,2023-07-11,Hou,Cash,Shipped
ORD-7133-61,John S.,Keyboard,ELECTRONICS,2.0,1619.89,3239.78,2023-07-29,Miami,FL,CASH
ORD-1736-82,Sarah Johnson,Wireless Mouse,Accessories,5.0,248.25,1241.25,2022-02-27,Houston,Apple Pay,pending
ORD-9752-12,Michael Brown,smart phone,Mobile,5.0,1174.21,5871.05,2023-11-06,Sea,PayPal,Pending
ORD-6643-81,Walk-in,Laptop Computer,electronics,4.0,1812.81,7251.24,2022-12-03,Manhattan,Google Pay,Shipped
ORD-4540-40,John Smith,Mechanical Keyboard,Accessories,2.0,1093.18,2186.36,2023-05-11,Online,CASH,Delivered
ORD-2645-26,Customer,Mechanical Keyboard,Accessories,4.0,1630.17,6520.68,2022-01-22,Ny,Credit Card,pending
ORD-7786-64,Unknown,Cell Phone,Electronics,2.0,1192.28,2384.56,2022-01-23,Nyc,Google Pay,Unknown
ORD-1159-83,Walk-in,Keyboard,Computers,2.0,869.16,1738.32,2022-09-29,Hou,PayPal,Delivered
ORD-1262-12,Robert Wilson,iPad,electronics,1.0,661.92,661.92,2022-11-20,Chicago,IL,Apple Pay
ORD-8430-34,J Smith,laptop,Tech,4.0,465.66,1862.64,2023-05-28,Hou,Cash,Completed
ORD-3418-65,Emily D.,Mouse,Electronics,5.0,1474.6,7373.0,2023-03-04,Manhattan,CASH,Shipped
ORD-2021-28,John Smith,Monitor,ELECTRONICS,3.0,296.75,890.25,2023-05-11,Online,PayPal,Refunded
ORD-1595-10,Mike Brown,Monitor,Tech,1.0,142.2,142.2,2023-11-06,Houston,TX,PayPal
ORD-1851-84,Emily D.,Laptop,Accessories,1.0,267.25,267.25,2023-11-01,Houston,TX,Debit Card
ORD-7431-43,M Brown,Mouse,Gadgets,3.0,1356.29,4068.87,2023-05-11,Mia,CASH,Delivered
ORD-8908-22,S Johnson,Wireless Mouse,Tech,3.0,1199.98,3599.94,2023-05-11,Online,cash,Completed
ORD-2920-60,R Wilson,Wireless Keyboard,Accessories,5.0,300.89,1504.45,2022-02-08,Hou,Credit Card,Delivered
ORD-2913-87,J Smith,Monitor,Computers,1.0,1886.44,1886.44,2022-08-23,Seattle,CC,Delivered
ORD-3670-18,Robert Wilson,Display,Accessories,1.0,643.61,643.61,2023-05-11,Houston,TX,Debit Card
ORD-4460-71,John Smith,Cell Phone,Computers,3.0,1281.3,3843.9,2023-05-11,Miami,Apple Pay,Cancelled
ORD-7545-14,Sarah Johnson,Computer Mouse,Computers,5.0,1869.5,9347.5,2023-01-23,Chi,Google Pay,pending
ORD-8902-16,R Wilson,Cell Phone,Computers,5.0,1977.41,9887.05,2022-09-14,Hou,Credit Card,Shipped
ORD-3967-38,S Johnson,Lpt,Accessories,3.0,204.79,614.37,2023-05-11,Online,Cash,Delivered
ORD-6078-30,Guest,LAPTOP,Electronics,2.0,1755.1,3510.2,2023-03-20,Chicago,IL,CASH
ORD-4250-78,E Davis,Tablet Computer,Electronics,3.0,402.36,1207.08,2023-10-02,Hou,CC,Delivered
ORD-3280-86,Bob Wilson,Monitor,Computers,4.0,384.15,1536.6,2023-05-11,Seattle,WA,cash
ORD-4345-10,M Brown,Mobile Phone,ELECTRONICS,3.0,1967.24,5901.72,2022-12-27,Houston,TX,PayPal
ORD-1761-67,M Brown,Keyboard,Electronics,1.0,1481.9,1481.9,2023-05-11,Mia,Bank Transfer,CANCEL
ORD-1839-57,Walk-in,Display,Mobile,1.0,1366.48,1366.48,2023-09-04,Seattle,WA,cash
ORD-3826-99,Walk-in,Headphone,Accessories,5.0,462.61,2313.05,2022-01-13,Chicago,IL,CC
ORD-8273-38,M Brown,Headphones,electronics,5.0,601.15,3005.75,2023-05-11,Sea,Cash,Completed
ORD-7963-97,Bob Wilson,Computer Mouse,Computers,3.0,1666.23,4998.69,2023-05-11,Chi,Credit Card,Unknown
ORD-9029-88,Walk-in,Computer Mouse,Gadgets,3.0,535.68,1607.04,2022-12-03,Houston,CC,Delivered
ORD-1108-24,E Davis,iPad,Computers,5.0,1532.65,7663.25,2023-01-12,Chicago,Google Pay,Delivered
ORD-7542-97,E Davis,Cell Phone,Computers,4.0,207.91,831.64,2023-06-09,La,Apple Pay,Completed
ORD-3364-34,R Wilson,Tablet,Computers,1.0,1337.33,1337.33,2022-03-16,Online,PayPal,Shipped
ORD-9991-34,Unknown,Mobile Phone,Gadgets,1.0,740.73,740.73,2023-05-11,Seattle,WA,Credit Card
ORD-1442-40,Unknown,Monitor,electronics,4.0,1796.45,7185.8,2023-09-04,Chicago,IL,cash
ORD-9732-88,JOHN SMITH,iPad,ELECTRONICS,5.0,1453.56,7267.8,2023-05-11,Manhattan,PayPal,Cancelled
ORD-6379-90,Sarah J.,Headphone,Computers,2.0,1.74,3.48,2023-05-08,Ny,Cash,Pending
ORD-4647-49,Walk-in,Laptop Computer,ELECTRONICS,1.0,179.23,179.23,2023-05-11,Nyc,CC,Pending
ORD-5366-73,Unknown,Laptop,ELECTRONICS,3.0,1860.22,5580.66,2023-02-03,Manhattan,PayPal,Shipped
ORD-7836-91,Bob Wilson,Computer Mouse,Computers,5.0,828.96,4144.8,2023-05-11,Manhattan,Cash,Cancelled
ORD-4994-50,Guest,Smartphone,Tech,2.0,842.07,1684.14,2022-06-18,Miami,FL,Debit Card
ORD-2694-63,Emily Davis,Earphones,Computers,2.0,614.22,1228.44,2022-07-28,Chi,Google Pay,Refunded
ORD-7240-74,S Johnson,Headphones,Gadgets,1.0,819.06,819.06,2023-07-08,Chi,Bank Transfer,pending
ORD-9612-52,Online Customer,Earphones,Gadgets,5.0,407.95,2039.75,2023-05-11,Miami,Cash,Refunded
ORD-4255-68,E Davis,Keyboard,Gadgets,1.0,439.53,439.53,2022-10-10,La,cash,pending
ORD-3895-88,Unknown,Cell Phone,Gadgets,219.0,636.81,139461.39,2022-04-08,Chicago,IL,PayPal
ORD-7017-88,Michael Brown,Computer Mouse,Computers,2.0,94.15,188.3,2022-01-28,Chi,Apple Pay,Refunded
ORD-3808-61,Guest,Headphones,Gadgets,2.0,1133.77,2267.54,2022-12-10,Miami,CASH,COMPLETE
ORD-4104-84,E Davis,iPad,Mobile,1.0,976.55,976.55,2023-05-18,Manhattan,Bank Transfer,Pending
ORD-6979-73,Emily D.,LAPTOP,ELECTRONICS,1.0,166.0,166.0,2023-01-16,Chi,Debit Card,Cancelled
ORD-6187-27,Emily D.,Earphones,Tech,5.0,6.7,33.5,2022-06-14,Hou,CASH,COMPLETE
ORD-7688-94,J Smith,Headphone,Mobile,1.0,1482.42,1482.42,2023-09-16,Chicago,CASH,pending
ORD-2247-44,JOHN SMITH,Tablet,Tech,1.0,1099.5,1099.5,2023-05-11,Mia,CC,pending
ORD-3420-49,Sarah J.,Monitor,electronics,3.0,1526.56,4579.68,2023-05-11,Miami,FL,Credit Card
ORD-5273-22,Sarah Johnson,Smartphone,electronics,3.0,308.48,925.44,2022-12-27,Nyc,cash,pending
ORD-1063-72,Michael Brown,Mechanical Keyboard,ELECTRONICS,601.0,1318.34,792322.34,2023-07-05,Chi,Debit Card,Pending
ORD-7058-35,Mike Brown,smart phone,Computers,3.0,666.05,1998.15,2022-09-12,Seattle,WA,Debit Card
ORD-1825-23,Sarah J.,Tablet,electronics,4.0,1849.12,7396.48,2022-12-04,Seattle,CC,Refunded
ORD-3936-36,J Smith,Wireless Headphones,ELECTRONICS,1.0,1470.68,1470.68,2022-01-03,Mia,Bank Transfer,pending
ORD-1909-91,Mike Brown,Smartphone,Computers,2.0,727.52,1455.04,2023-05-11,Sea,Cash,Unknown
ORD-7763-95,M Brown,Wireless Headphones,Gadgets,2.0,1878.98,3757.96,2022-03-08,Hou,Debit Card,CANCEL
ORD-8926-32,E Davis,Laptop,Computers,3.0,1411.46,4234.38,2023-03-05,Nyc,Google Pay,Delivered
ORD-5657-88,R Wilson,iPad,Gadgets,4.0,2.74,10.96,2022-01-13,Seattle,WA,Debit Card
ORD-1784-41,Emily D.,Cell Phone,Computers,2.0,1789.42,3578.84,2023-02-28,Houston,CC,COMPLETE
ORD-7880-22,M Brown,Wireless Keyboard,Gadgets,3.0,1638.66,4915.98,2022-08-21,Manhattan,Bank Transfer,pending
ORD-8843-77,E Davis,laptop,Tech,5.0,1714.37,8571.85,2023-09-05,Ny,Credit Card,Unknown
ORD-8156-53,Michael Brown,Computer Mouse,Computers,3.0,1565.43,4696.29,2023-08-06,Chicago,Debit Card,Completed
ORD-9838-84,Sarah J.,Earphones,Accessories,3.0,941.79,2825.37,2023-02-05,Online,Cash,Pending
ORD-6944-18,Robert Wilson,Wireless Keyboard,Mobile,1.0,1946.88,1946.88,2022-12-04,Manhattan,Debit Card,Delivered
ORD-6535-38,Unknown,Wireless Headphones,Computers,4.0,1239.67,4958.68,2022-04-18,Manhattan,CASH,Completed
ORD-8107-26,JOHN SMITH,Lpt,Mobile,4.0,398.75,1595.0,2023-11-30,Chi,CASH,Pending
ORD-6091-53,J Smith,Monitor,Accessories,3.0,1579.01,4737.03,2022-12-13,Online,Debit Card,Completed
ORD-8598-13,Robert Wilson,Computer Monitor,Tech,4.0,561.71,2246.84,2023-07-03,Ny,Debit Card,CANCEL
ORD-4410-50,Michael Brown,Cell Phone,Mobile,5.0,874.99,4374.95,2022-07-08,Seattle,WA,Credit Card
ORD-9547-74,JOHN SMITH,Computer Monitor,Electronics,5.0,1165.28,5826.4,2023-08-09,Chi,Cash,Unknown
ORD-2332-65,Guest,Display,Accessories,2.0,1478.82,2957.64,2022-07-01,Hou,PayPal,Unknown
ORD-6924-20,Customer,Tablet,electronics,2.0,273.23,546.46,2022-07-22,Sea,CC,Completed
ORD-9429-24,Sarah J.,Headphone,Accessories,5.0,660.21,3301.05,2022-12-27,Houston,TX,Cash
ORD-3323-95,Customer,Keyboard,Electronics,1.0,657.53,657.53,2023-12-02,Nyc,Cash,Completed
ORD-8785-21,Sarah Johnson,smart phone,Computers,2.0,1279.13,2558.26,2023-05-11,La,CC,Unknown
ORD-2984-87,Sarah J.,Laptop Computer,Electronics,1.0,7.27,7.27,2023-11-18,Mia,cash,Pending
ORD-9498-91,Michael Brown,Laptop Computer,Gadgets,4.0,585.22,2340.88,2023-03-16,La,Bank Transfer,COMPLETE
ORD-7672-40,Walk-in,Tablet,Electronics,5.0,1332.27,6661.35,2023-05-11,Hou,cash,Unknown
ORD-3912-19,J Smith,Tablet,Gadgets,1.0,1582.8,1582.8,2023-09-12,Chicago,IL,CASH
ORD-6557-69,Customer,Headphones,ELECTRONICS,1.0,1230.38,1230.38,2022-06-09,Houston,Bank Transfer,CANCEL
ORD-4739-53,Walk-in,Earphones,electronics,3.0,1227.22,3681.66,2022-09-03,Nyc,Cash,Unknown
ORD-3826-49,S Johnson,Laptop Computer,Gadgets,4.0,232.26,929.04,2023-05-11,Online,CASH,Pending
ORD-9915-56,Customer,Smartphone,Mobile,5.0,346.11,1730.55,2022-09-01,Nyc,Bank Transfer,CANCEL
ORD-3291-40,John Smith,iPad,Electronics,1.0,1614.37,1614.37,2023-01-18,Mia,Apple Pay,pending
ORD-4748-88,Emily Davis,Laptop Computer,Gadgets,2.0,715.46,1430.92,2023-05-11,Ny,Google Pay,Delivered
ORD-3883-76,John S.,Wireless Headphones,Electronics,2.0,1248.46,2496.92,2022-12-16,Nyc,Apple Pay,Cancelled
ORD-3415-29,S Johnson,Tablet Computer,electronics,2.0,365.5,731.0,2023-08-12,Manhattan,cash,Unknown
ORD-9337-10,JOHN SMITH,iPad,electronics,2.0,1496.49,2992.98,2022-05-18,Miami,FL,PayPal
ORD-9729-56,Walk-in,Laptop Computer,electronics,2.0,1502.44,3004.88,2023-05-11,Chi,CC,pending
ORD-2550-45,Sarah J.,Laptop Computer,electronics,3.0,1500.59,4501.77,2023-02-17,Online,Cash,Delivered
ORD-2294-99,Online Customer,Computer Monitor,Accessories,1.0,700.97,700.97,2022-04-04,Chicago,IL,Apple Pay
ORD-1313-81,Online Customer,Headphone,Electronics,4.0,1757.11,7028.44,2023-05-11,Nyc,Google Pay,Refunded
ORD-5138-64,JOHN SMITH,smart phone,ELECTRONICS,5.0,960.93,4804.65,2023-05-11,Mia,Apple Pay,Pending
ORD-1786-28,R Wilson,Wireless Headphones,Accessories,5.0,1331.87,6659.35,2022-08-24,Sea,Google Pay,Unknown
ORD-1264-84,E Davis,Computer Mouse,Gadgets,5.0,1819.72,9098.6,2022-11-15,Houston,TX,Cash
ORD-9389-62,Emily Davis,Computer Mouse,electronics,5.0,1894.89,9474.45,2022-06-06,Seattle,WA,Apple Pay
ORD-8338-15,Bob Wilson,Computer Mouse,Accessories,5.0,1118.37,5591.85,2023-09-09,Online,cash,Refunded
ORD-4298-55,Sarah J.,LAPTOP,Accessories,3.0,500.9,1502.7,2023-08-05,Chicago,Apple Pay,Pending
ORD-4512-75,Emily Davis,Mouse,Tech,4.0,103.78,415.12,2023-09-05,Hou,CASH,Completed
ORD-2979-95,Walk-in,Headphone,ELECTRONICS,1.0,1962.9,1962.9,2022-10-28,Miami,FL,cash
ORD-5543-54,Bob Wilson,Display,Gadgets,1.0,1968.08,1968.08,2023-05-11,Chicago,CC,Unknown
ORD-2339-98,Mike Brown,Display,ELECTRONICS,1.0,728.24,728.24,2023-05-11,Chicago,Bank Transfer,Cancelled
ORD-9652-99,Robert Wilson,Computer Monitor,ELECTRONICS,4.0,718.38,2873.52,2022-04-12,Mia,Bank Transfer,Delivered
ORD-6822-94,Emily D.,Mouse,Tech,2.0,80.96,161.92,2022-10-07,Nyc,CC,Delivered
ORD-1637-13,Walk-in,Mobile Phone,Mobile,1.0,1018.73,1018.73,2022-12-11,Seattle,WA,Debit Card
ORD-6800-10,Walk-in,Cell Phone,ELECTRONICS,5.0,1869.69,9348.45,2022-09-24,Seattle,WA,PayPal
ORD-7486-91,M Brown,Mechanical Keyboard,ELECTRONICS,5.0,161.94,809.7,2023-05-11,Hou,Apple Pay,Pending
ORD-4494-18,Unknown,Headphones,Electronics,5.0,296.06,1480.3,2023-12-06,La,cash,Shipped
ORD-7501-48,E Davis,Laptop Computer,Accessories,3.0,288.09,864.27,2022-02-15,Houston,TX,Credit Card
ORD-2933-35,Customer,iPad,Gadgets,4.0,168.14,672.56,2023-01-02,Chi,cash,Unknown
ORD-2142-84,Customer,Wireless Headphones,Accessories,2.0,1193.34,2386.68,2023-07-30,Chicago,IL,Google Pay
ORD-5998-42,Mike Brown,Computer Monitor,Mobile,3.0,1931.54,5794.62,2023-05-11,Ny,CC,Unknown
ORD-4063-86,J Smith,Lpt,Mobile,3.0,1765.55,5296.65,2023-08-03,Chicago,PayPal,Shipped
ORD-6038-23,Emily Davis,Smartphone,Accessories,3.0,541.6,1624.8,2022-01-28,La,Cash,Refunded
ORD-3258-76,JOHN SMITH,Lpt,Electronics,3.0,828.29,2484.87,2022-06-14,Houston,Bank Transfer,Cancelled
ORD-8206-50,M Brown,Lpt,Gadgets,5.0,156.85,784.25,2023-02-11,Hou,Bank Transfer,Cancelled
ORD-8361-56,Customer,Computer Monitor,Computers,1.0,618.22,618.22,2023-05-22,Seattle,Bank Transfer,Delivered
ORD-3745-67,Walk-in,Display,Tech,4.0,762.21,3048.84,2023-01-08,Houston,TX,cash
ORD-6794-37,Customer,LAPTOP,ELECTRONICS,2.0,556.98,1113.96,2022-12-29,Nyc,Debit Card,Unknown
ORD-3932-98,Mike Brown,Laptop Computer,Mobile,1.0,427.0,427.0,2023-05-11,Hou,PayPal,Completed
ORD-6442-42,S Johnson,Earphones,electronics,462.0,1394.37,644198.94,2023-02-02,Ny,PayPal,CANCEL
ORD-6296-24,S Johnson,Mouse,Accessories,4.0,642.77,2571.08,2023-03-02,Nyc,Bank Transfer,COMPLETE
ORD-5902-67,Walk-in,Headphones,Electronics,5.0,1968.95,9844.75,2023-03-12,Houston,TX,Apple Pay
ORD-1358-82,Michael Brown,laptop,Electronics,1.0,359.85,359.85,2023-11-05,Seattle,WA,Google Pay
ORD-5913-16,Mike Brown,Wireless Mouse,Electronics,5.0,577.04,2885.2,2023-01-08,Mia,Cash,pending
ORD-5604-61,John Smith,Monitor,Accessories,5.0,1396.69,6983.45,2022-09-10,Hou,cash,Delivered
ORD-9833-16,E Davis,Computer Monitor,Tech,1.0,1590.96,1590.96,2023-03-09,Online,Apple Pay,Completed
ORD-8508-86,JOHN SMITH,LAPTOP,Computers,3.0,1182.06,3546.18,2023-07-17,Ny,Credit Card,Shipped
ORD-1687-65,Unknown,Computer Mouse,Accessories,3.0,1023.02,3069.06,2023-08-09,Seattle,PayPal,COMPLETE
ORD-8833-87,Online Customer,Mouse,Electronics,2.0,640.96,1281.92,2022-03-03,Online,PayPal,Completed
ORD-2937-64,Sarah J.,Tablet,Mobile,3.0,220.78,662.34,2023-05-11,Seattle,CC,COMPLETE
ORD-7249-33,S Johnson,Mechanical Keyboard,electronics,5.0,1891.52,9457.6,2022-04-02,La,Apple Pay,COMPLETE
ORD-4822-37,Mike Brown,Keyboard,ELECTRONICS,5.0,1093.02,5465.1,2022-01-02,Nyc,CASH,pending
ORD-2086-92,Mike Brown,Earphones,Electronics,4.0,273.63,1094.52,2023-05-16,Mia,Cash,Refunded
ORD-5781-80,Mike Brown,Headphones,Computers,4.0,160.34,641.36,2023-11-16,Houston,TX,Google Pay
ORD-6249-65,Customer,Keyboard,Computers,1.0,1229.74,1229.74,2022-12-27,Nyc,PayPal,Unknown
ORD-2582-30,Emily Davis,Wireless Keyboard,ELECTRONICS,2.0,372.44,744.88,2023-05-10,Manhattan,PayPal,CANCEL
ORD-8810-48,Customer,Wireless Keyboard,Tech,1.0,1974.13,1974.13,2023-08-10,La,Google Pay,COMPLETE
ORD-7270-10,Customer,Mouse,Electronics,2.0,1504.47,3008.94,2023-06-17,La,Google Pay,Unknown
ORD-5583-68,Unknown,Mouse,Accessories,5.0,584.96,2924.8,2023-01-01,Chicago,Debit Card,Completed
ORD-8758-10,Walk-in,iPad,Gadgets,5.0,955.29,4776.45,2023-06-24,Seattle,Bank Transfer,Delivered
ORD-1724-62,Emily Davis,Laptop Computer,ELECTRONICS,2.0,1186.38,2372.76,2022-03-20,Chi,Cash,Delivered
ORD-3307-27,Robert Wilson,iPad,Gadgets,5.0,330.54,1652.7,2022-01-17,Online,CC,Delivered
ORD-6411-60,Online Customer,Monitor,Gadgets,5.0,1127.57,5637.85,2022-05-17,La,Debit Card,Unknown
ORD-4862-26,R Wilson,Computer Monitor,Electronics,5.0,905.04,4525.2,2022-10-01,Mia,Bank Transfer,Delivered
ORD-5835-48,Bob Wilson,Headphones,Tech,5.0,1545.78,7728.9,2023-10-08,Manhattan,PayPal,Cancelled
ORD-7718-18,Michael Brown,Keyboard,electronics,1.0,1542.08,1542.08,2023-06-02,Houston,TX,CASH
ORD-7177-18,John S.,iPad,Mobile,2.0,1280.45,2560.9,2022-09-22,Houston,Google Pay,pending
ORD-5545-76,Unknown,Monitor,Gadgets,401.0,408.96,163992.96,2023-12-18,La,Apple Pay,COMPLETE
ORD-6234-77,Customer,Laptop,Mobile,5.0,196.41,982.05,2022-06-29,Manhattan,CC,Shipped
ORD-6777-13,Emily D.,iPad,Electronics,1.0,771.87,771.87,2022-05-10,Miami,FL,CASH
ORD-4608-46,Emily D.,Headphones,Tech,1.0,657.76,657.76,2023-07-02,Seattle,WA,Google Pay
ORD-2457-76,John S.,Headphone,Tech,5.0,1704.97,8524.85,2022-04-12,Manhattan,CASH,COMPLETE
ORD-8276-65,JOHN SMITH,Headphones,Electronics,5.0,1745.11,8725.55,2023-06-14,Online,Debit Card,Shipped
ORD-6474-83,Michael Brown,Smartphone,Electronics,1.0,1781.39,1781.39,2023-05-15,Online,Cash,CANCEL
ORD-4570-24,Emily Davis,Wireless Keyboard,ELECTRONICS,4.0,589.31,2357.24,2022-02-28,Houston,PayPal,Unknown
ORD-6798-53,Emily Davis,Earphones,Electronics,1.0,1904.45,1904.45,2023-05-11,Houston,Credit Card,Delivered
ORD-2046-36,E Davis,Laptop,ELECTRONICS,1.0,1633.43,1633.43,2022-05-01,Miami,FL,Bank Transfer
ORD-5834-43,Robert Wilson,Computer Monitor,Tech,1.0,584.13,584.13,2023-07-12,Ny,cash,pending
ORD-6684-23,S Johnson,Wireless Keyboard,electronics,95.0,1943.61,184642.95,2022-04-01,Sea,Credit Card,COMPLETE
ORD-2806-32,Emily Davis,Display,Mobile,3.0,1849.92,5549.76,2023-05-11,Manhattan,Credit Card,Refunded
ORD-8584-55,Online Customer,Smartphone,ELECTRONICS,1.0,757.74,757.74,2023-05-11,Houston,Cash,Cancelled
ORD-7354-50,Emily D.,Mobile Phone,Electronics,1.0,1271.47,1271.47,2022-01-19,Chicago,PayPal,Refunded
ORD-7532-77,JOHN SMITH,Mouse,Gadgets,4.0,400.96,1603.84,2023-05-30,Miami,FL,Apple Pay
ORD-7168-88,Sarah Johnson,LAPTOP,Accessories,2.0,839.2,1678.4,2022-09-29,Chicago,Apple Pay,Completed
ORD-4890-29,S Johnson,laptop,Mobile,3.0,1542.73,4628.19,2023-04-21,Chicago,Debit Card,COMPLETE
ORD-7593-83,M Brown,Keyboard,Tech,5.0,1346.71,6733.55,2023-09-20,Miami,FL,Cash
ORD-2109-46,Walk-in,Wireless Headphones,ELECTRONICS,3.0,1900.38,5701.14,2023-06-05,Hou,CC,CANCEL
ORD-7726-36,Emily D.,LAPTOP,Electronics,3.0,1799.01,5397.03,2023-05-11,Hou,Cash,Pending
