Order ID,Customer Name,Product,Category,Quantity,Unit Price,Total Amount,Order Date,City,Payment Method,Status,Salesperson,Notes
ORD-9388-11,Sarah Johnson,Headphone,Mobile,5,1567.75,7838.75,7/3/2022,NY,PayPal,Completed,SP-589,bulk order
ORD-5246-87,Guest,Wireless Mouse,Gadgets,2,903.58,1807.16,18/08/23,Los Angeles, CA,Cash,Cancelled,SP-706
ORD-5501-16,J Smith,smart phone,Electronics,367,1681.88,617249.96,9/20/2023,Chicago, IL,CC,COMPLETE,SP-491
ORD-8257-65,Bob Wilson,Cell Phone,Accessories,5,1182.25,5911.25,3/7/2023,Chicago,CASH,Pending,SP-322,corporate client
ORD-5087-62,E Davis,iPad,ELECTRONICS,2,633.61,1267.22,3-Jul,2023,NYC,PayPal,Shipped,SP-112
ORD-7597-53,R Wilson,Monitor,Electronics,1,814.87,814.87,26/02/22,New York City,Google Pay,Delivered,SP-998,discount applied
ORD-8015-34,Davis, Emily,Monitor,electronics,3,601.56,1804.68,5/31/2023,L.A.,PayPal,Shipped,SP-217
ORD-6185-25,M Brown,Wireless Headphones,Electronics,3,1500.41,4501.23,11/11/2023,Chicago,CASH,CANCEL,SP-957,bulk order
ORD-1804-87,Emily Davis,Cell Phone,Tech,2,1674.81,3349.62,5/1/2022,HOU,Credit Card,Cancelled,SP-269,corporate client
ORD-8634-78,M Brown,laptop,Accessories,5,1998.72,9993.6,10/17/2023,SEA,CC,Refunded,,discount applied
ORD-4132-45,Smith, John,Cell Phone,Electronics,3,1870.44,5611.32,8/1/2023,Miami, FL,Credit Card,COMPLETE
ORD-8901-65,S Johnson,Computer Mouse,Accessories,5,263.36,1316.8,7/14/2022,Miami,CASH,COMPLETE,SP-389,discount applied
ORD-6497-73,Michael Brown,Headphone,Gadgets,3,1619.75,4859.25,7/1/2022,Miami, FL,CASH,Completed,SP-301
ORD-8149-73,Guest,Laptop,Gadgets,5,1620.02,8100.1,11/24/2022,Houston, TX,Apple Pay,Completed,SP-854
ORD-1872-63,Walk-in,Lpt,Tech,2,841.47,1682.94,8/2/2022,Los Angeles, CA,Cash,Pending,SP-789
ORD-2791-92,Robert Wilson,Computer Mouse,Accessories,3,1741.61,5224.83,9/20/2022,Chicago, IL,Credit Card,COMPLETE,SP-206
ORD-8220-63,Emily Davis,Smartphone,ELECTRONICS,2,1130.95,2261.9,16-Jul,2023,Miami,CASH,CANCEL,SP-140
ORD-1492-13,S Johnson,Computer Mouse,ELECTRONICS,2,1124.21,2248.42,6/1/2023,New York,Cash,CANCEL,SP-167,URGENT
ORD-3171-70,Robert Wilson,Mechanical Keyboard,Electronics,1,705.13,705.13,4/12/2023,New York City,CC,Completed,SP-119,bulk order
ORD-4619-67,Michael Brown,Cell Phone,Mobile,1,8.93,8.93,12/12/2022,Chicago,cash,CANCEL,SP-881,
ORD-3949-35,Johnson, Sarah,Headphones,Mobile,5,620.41,3102.05,28/02/23,,PayPal,COMPLETE,
ORD-8514-53;JOHN SMITH;Computer Monitor;Mobile;1;1337.53;1337.53;May 21, 2022;New York;Credit Card;CANCEL;;,,,,,,,,,,,
ORD-7670-68,Guest,Wireless Keyboard,Computers,5,293.79,1468.95,7/1/2022,Chicago, IL,Google Pay,,SP-267
ORD-9559-57,Sarah Johnson,Smartphone,Gadgets,5,204.64,1023.2,5/30/2022,Manhattan,Credit Card,CANCEL,SP-626,URGENT
ORD-5777-79,Brown, Mike,Tablet Computer,Computers,1,298.96,298.96,9/12/2022,NYC,Debit Card,pending,SP-561
ORD-7699-34,Sarah Johnson,smart phone,Computers,5,146.04,730.2,5/12/2022,L.A.,Cash,Pending,SP-931,URGENT
ORD-2348-69,M Brown,Lpt,Electronics,5,1739.12,8695.6,9/2/2022,Seattle, WA,Cash,COMPLETE,SP-627
ORD-9823-64,Unknown,Laptop,Accessories,2,106.84,213.68,6/2/2022,Online,Credit Card,Refunded,SP-591,discount applied
ORD-3791-53,Michael Brown,Laptop,ELECTRONICS,5,1758.33,8791.65,6/5/2022,Online,Bank Transfer,Pending,SP-955,bulk order
ORD-2405-60,Sarah J.,iPad,ELECTRONICS,1,413.8,413.8,6/14/2022,Seattle, WA,Cash,pending,SP-599
ORD-5883-86,Michael Brown,Computer Monitor,ELECTRONICS,1,911.8,911.8,4/27/2022,N/A,PayPal,Cancelled,SP-814,
ORD-8532-98,Online Customer,Keyboard,Gadgets,3,828.56,2485.68,4/12/2023,Houston,CASH,pending,SP-798,discount applied
ORD-3232-37,Emily Davis,Earphones,electronics,2,1141.08,2282.16,6/9/2023,New York City,cash,COMPLETE,SP-441,
,,,,,,,,,,,,
ORD-9889-66,Emily Davis,Tablet,Accessories,3,717.33,2151.99,12-Jan,2022,N/A,Bank Transfer,COMPLETE,SP-276
ORD-4269-26,Sarah J.,Wireless Headphones,Mobile,3,1864.07,5592.21,9/22/2022,MIA,Cash,Refunded,SP-500,discount applied
ORD-3010-88,Wilson, Robert,Tablet Computer,ELECTRONICS,3,970.84,2912.52,7/2/2022,SEA,Apple Pay,Completed,SP-107
ORD-9235-78,Brown, Mike,Smartphone,ELECTRONICS,3,1818.83,5456.49,18-03-2023,L.A.,cash,pending,SP-108
ORD-9072-73,Davis, Emily,Display,Mobile,1,449.11,449.11,3/5/2023,L.A.,Credit Card,Shipped,SP-394
ORD-7271-21,John Smith,Mobile Phone,Accessories,3,882.3,2646.9,12/30/2022,LA,CASH,Refunded,SP-707,corporate client
ORD-9220-98,John Smith,Headphone,Electronics,1,263.32,263.32,29-08-2023,NY,Credit Card,CANCEL,,
ORD-6038-40,Davis, Emily,Display,ELECTRONICS,3,584.81,1754.43,26-Aug,2023,NY,Debit Card,COMPLETE
ORD-9878-51;Davis, Emily;Mechanical Keyboard;electronics;2;710.74;1421.48;2022-11-01;Miami, FL;Google Pay;Completed;;corporate client,,,,,,,,,,
ORD-8919-21,Walk-in,Wireless Mouse,Mobile,4,119.54,478.16,22-Aug,2022,NYC,Apple Pay,Shipped,SP-236
ORD-1244-67,Guest,Cell Phone,Mobile,3,1805.35,5416.05,27-Jul,2023,Miami, FL,CC,Cancelled
ORD-3968-23,Johnson, Sarah,Tablet,Tech,3,259.32,777.96,1-Oct,2022,Miami,Apple Pay,CANCEL
ORD-1808-63,Sarah J.,Laptop Computer,Computers,1,681.03,681.03,3-Jul,2023,LA,Apple Pay,Delivered,SP-363
ORD-1244-67,Guest,Cell Phone,Mobile,3,1805.35,5416.05,27-Jul,2023,Miami, FL,CC,Cancelled
ORD-6946-30,R Wilson,Headphones,Mobile,2,158.23,316.46,8/12/2022,Houston, TX,Debit Card,Shipped,
ORD-7391-87,J Smith,Computer Mouse,Electronics,1,266.42,266.42,7/20/2023,Miami,Google Pay,Refunded,SP-799,bulk order
ORD-5154-56,Emily Davis, Jr.,Tablet Computer,Accessories,4,643.02,2572.08,5/7/2022,LA,Debit Card,Delivered,SP-908
ORD-1453-11,Bob Wilson,Mobile Phone,Tech,2,1112.67,2225.34,18-Apr,2022,Manhattan,cash,Refunded,SP-683
,Mike Brown,,,,,244.86,,,cash,,,
ORD-7063-79,Johnson, Sarah,Tablet Computer,Gadgets,3,420.54,1261.62,18/06/23,Los Angeles,CASH,Delivered,SP-172
ORD-7619-98,Mike Brown,iPad,Gadgets,1,1628.37,1628.37,1/11/2023,Houston,Cash,Cancelled,,URGENT
ORD-3826-26,JOHN SMITH,Lpt,Accessories,5,1104.76,5523.8,1/12/2023,CHI,Debit Card,pending,SP-481,URGENT
ORD-7974-70,Brown, Mike,smart phone,Electronics,2,1000.05,2000.1,17-May,2023,NYC,Google Pay,Cancelled
ORD-5787-37,R Wilson,Wireless Headphones,Gadgets,5,518.04,2590.2,7/31/2022,MIA,Apple Pay,Completed,,URGENT
ORD-2615-20,Sarah Johnson,Earphones,electronics,3,818.21,2454.63,29-Apr,2022,NY,PayPal,Shipped,
ORD-3570-68,Smith, John,Tablet Computer,electronics,5,868.37,4341.85,24/09/22,,Bank Transfer,pending,SP-603
ORD-1908-62,Smith, John, Jr.,Earphones,electronics,5,482.98,2414.9,6/30/2022,Miami, FL,CASH
ORD-1492-63,M Brown,Wireless Keyboard,Accessories,5,1307.47,6537.35,2/9/2022,N/A,Google Pay,,SP-524,
ORD-7614-72,Sarah Johnson,Cell Phone,ELECTRONICS,3,1545.5,4636.5,5/27/2022,Los Angeles, CA,Cash,Shipped,SP-666
ORD-3980-10,Emily D.,Wireless Mouse,Gadgets,2,586.82,1173.64,6/4/2023,Chicago,PayPal,CANCEL,SP-584,URGENT
ORD-3991-51,Michael Brown,Earphones,Accessories,1,4.22,4.22,3/24/2023,SEA,Credit Card,CANCEL,SP-413,
ORD-8835-95,J Smith,Mobile Phone,Accessories,1,735.31,735.31,4/4/2023,Chicago, IL,Apple Pay,Completed,SP-891
ORD-2949-10,Davis, Emily,Headphone,Electronics,3,1144.91,3434.73,2/19/2023,NY,CASH,Refunded,SP-805
ORD-3948-99,Michael Brown,Wireless Headphones,Electronics,5,772.44,3862.2,4/2/2022,MIA,Debit Card,Completed,SP-963,
ORD-5077-83,Online Customer,laptop,ELECTRONICS,3,1947,5841,2/20/2022,New York City,PayPal,CANCEL,SP-529,corporate client
ORD-6147-56,Online Customer,Headphones,Computers,2,876.86,1753.72,12/9/2023,Houston,CC,COMPLETE,,corporate client
ORD-9808-11,Bob Wilson,Display,Computers,4,676.19,2704.76,2/8/2023,Seattle, WA,Apple Pay,Cancelled,SP-586
ORD-2384-47,Smith, John,Headphones,Mobile,1,1266.37,1266.37,2-Mar,2023,Seattle, WA,Google Pay
ORD-1956-89,Smith, John,Computer Monitor,Accessories,3,1028.66,3085.98,11-Nov,2022,MIA,PayPal,Cancelled
ORD-8485-33,R Wilson,Smartphone,Computers,1,465.28,465.28,6-Jul,2022,Miami,Apple Pay,pending,SP-696
ORD-8486-35,Brown, Mike,smart phone,Accessories,2,688.73,1377.46,11-Nov,2022,Online,Cash,Refunded
ORD-9759-28,S Johnson,Smartphone,Accessories,3,335.61,1006.83,14-Apr,2023,Chicago, IL,Apple Pay,Completed
ORD-8485-33,R Wilson,Smartphone,Computers,1,465.28,465.28,6-Jul,2022,Miami,Apple Pay,pending,SP-696
ORD-6868-50,Customer,Monitor,Tech,5,1900.19,9500.95,15-04-2022,Online,CASH,Cancelled,SP-454,corporate client
ORD-9842-88,Customer,LAPTOP,Tech,5,1878.92,9394.6,6/17/2022,,Bank Transfer,Completed,SP-573,bulk order
ORD-9830-43,Mike Brown,Headphones,Gadgets,5,661.92,3309.6,3/27/2023,Los Angeles,Cash,Shipped,,bulk order
ORD-9959-40,John Smith,Wireless Keyboard,ELECTRONICS,5,815.24,4076.2,6/7/2023,Los Angeles,Debit Card,COMPLETE,SP-664,discount applied
ORD-5687-14,Customer,Wireless Headphones,Tech,3,1735.04,5205.12,6/5/2023,SEA,Apple Pay,Completed,,
ORD-7028-21,Brown, Mike,Smartphone,Mobile,5,1589.66,7948.3,4/3/2023,Miami, FL,Credit Card,Cancelled
ORD-3818-60,Customer,Cell Phone,Electronics,1,1107.01,1107.01,7/5/2023,Seattle,Cash,Refunded,SP-624,URGENT
ORD-6098-71,M Brown,Wireless Mouse,electronics,3,557.4,1672.2,11/2/2023,N/A,CASH,Completed,SP-265,discount applied
ORD-8082-91,Smith, John,iPad,ELECTRONICS,5,1356.9,6784.5,1/18/2023,NYC,Bank Transfer,Pending,SP-477
ORD-8178-15,Mike Brown,Tablet Computer,ELECTRONICS,1,1610.27,1610.27,8/11/2022,Houston,Google Pay,COMPLETE,SP-379,discount applied
ORD-9695-30,Sarah J.,Headphone,Accessories,2,1796.96,3593.92,2-Sep,2022,Miami,CC,Shipped,SP-605
ORD-2565-55,Guest,Laptop,electronics,3,1949.67,5849.01,10/13/2022,LA,Credit Card,,SP-258,
ORD-2120-28,S Johnson,Tablet,Accessories,1,819.54,819.54,6/30/2023,CHI,Cash,pending,SP-707,corporate client
ORD-6023-99,Davis, Emily,Computer Monitor,Gadgets,2,794.36,1588.72,8/1/2023,New York,Cash,Shipped,SP-407
ORD-6777-74,Michael Brown,smart phone,Computers,4,524.34,2097.36,7/16/2022,Online,Bank Transfer,Cancelled,SP-254,
ORD-4888-96,Davis, Emily,Wireless Mouse,Computers,5,364.96,1824.8,28-Oct,2023,CHI,Bank Transfer,CANCEL
ORD-4537-75,S Johnson,Cell Phone,ELECTRONICS,5,686.09,3430.45,8/8/2022,NY,Credit Card,Cancelled,SP-232,discount applied
ORD-4462-28,Davis, Emily,Display,Electronics,2,952.16,1904.32,28-May,2023,New York City,Bank Transfer,Pending
ORD-6843-92,Customer,Computer Monitor,Accessories,2,959.24,1918.48,28/03/22,New York City,Bank Transfer,pending,SP-286,corporate client
ORD-2583-25,Robert Wilson,Tablet Computer,ELECTRONICS,2,1318.02,2636.04,12/22/2022,Miami, FL,CC,Pending,SP-332
ORD-8077-91,R Wilson,LAPTOP,ELECTRONICS,5,1580.1,7900.5,2/7/2023,N/A,CASH,Completed,SP-604,bulk order
ORD-6123-21,Emily Davis,Wireless Headphones,ELECTRONICS,3,1701.65,5104.95,12/12/2022,Chicago, IL,Google Pay,Refunded,SP-808
ORD-2142-93,R Wilson,Wireless Keyboard,electronics,2,688.2,1376.4,24-May,2022,New York,Cash,COMPLETE,SP-742
ORD-5044-76,Smith, John,Headphone,Gadgets,1,1549.89,1549.89,2/5/2023,Chicago, IL,Debit Card,Completed
ORD-8228-67,Online Customer,LAPTOP,Tech,3,8.15,24.45,10/5/2022,Online,Cash,Completed,SP-318,bulk order
ORD-5232-57,Smith, John,Headphones,Computers,5,633.27,3166.35,20/03/22,N/A,Debit Card,Delivered,
ORD-5379-78,JOHN SMITH,Tablet Computer,Mobile,3,932.76,2798.28,2/2/2023,Seattle, WA,PayPal,Cancelled,
ORD-5431-29,Guest,Display,electronics,3,1201.56,3604.68,20-12-2023,HOU,Apple Pay,Delivered,SP-909,bulk order
ORD-2746-48,John S.,Display,electronics,1,1857.77,1857.77,11/3/2023,New York City,Apple Pay,COMPLETE,,URGENT
ORD-7329-39,Bob Wilson,Smartphone,Tech,5,1119.66,5598.3,6/30/2023,L.A.,cash,Refunded,SP-469,URGENT
ORD-5518-56,J Smith,Cell Phone,Computers,1,1699.55,1699.55,2023-02-30,LA,Bank Transfer,COMPLETE,SP-921,corporate client
ORD-3061-37,Davis, Emily,Wireless Keyboard,Gadgets,5,1412.82,7064.1,3/4/2022,,PayPal,Cancelled,
ORD-3471-85,Emily D.,Wireless Mouse,Electronics,1,918.18,918.18,8/10/2022,N/A,Bank Transfer,,SP-877,bulk order
ORD-8962-94,Walk-in,Monitor,electronics,1,778.97,778.97,4/17/2023,Los Angeles,CASH,,SP-262,corporate client
ORD-9883-40,J Smith,Mouse,Mobile,5,889.65,4448.25,9/11/2022,L.A.,CC,COMPLETE,SP-625,corporate client
ORD-9767-50;Wilson, Robert;Computer Mouse;Computers;1;877.87;877.87;14/03/22;Chicago;cash;pending;SP-400;bulk order,,,,,,,,,,,
ORD-5779-41,Sarah Johnson,Wireless Mouse,Tech,2,4.82,9.64,29-07-2023,MIA,cash,Delivered,,discount applied
ORD-6074-39,S Johnson,Mouse,Mobile,4,73.81,295.24,10/11/2022,LA,Credit Card,Cancelled,SP-110,bulk order
ORD-8647-49,Robert Wilson,Earphones,Gadgets,1,1440.12,1440.12,1/1/2022,Houston,Bank Transfer,CANCEL,SP-990,corporate client
ORD-9496-54,Robert Wilson,Laptop,Computers,3,711.89,2135.67,30/08/23,Chicago, IL,CC,Refunded,SP-508
ORD-5886-94;Unknown;Mobile Phone;ELECTRONICS;2;211.1;422.2;07-10-2022;NY;Google Pay;COMPLETE;SP-726;URGENT,,,,,,,,,,,,
ORD-4791-55,John S.,Monitor,ELECTRONICS,1,615.07,615.07,7/12/2022,Los Angeles, CA,Apple Pay,pending,SP-760
ORD-3952-48,Bob Wilson,Headphones,ELECTRONICS,1,733.78,733.78,2/28/2022,Miami, FL,Bank Transfer,Cancelled,SP-696
ORD-9675-73,J Smith,LAPTOP,Gadgets,3,1055.67,3167.01,15/07/23,Online,cash,CANCEL,SP-867,
ORD-9395-50,Davis, Emily,smart phone,Accessories,3,7.76,23.28,12/2/2023,Houston,cash,Completed,SP-248
ORD-6473-43,Sarah J.,Wireless Mouse,Gadgets,5,1153.36,5766.8,5/24/2022,Houston, TX,Credit Card,Delivered,
ORD-7107-22,JOHN SMITH, Jr.,Earphones,Gadgets,2,1986.71,3973.42,22-Jan,2022,Houston, TX,Bank Transfer
ORD-6014-75,Online Customer,Wireless Headphones,Gadgets,1,1118.4,1118.4,5/19/2022,New York,Bank Transfer,Completed,SP-504,corporate client
ORD-4947-32,Michael Brown,Mobile Phone,Tech,3,902.81,2708.43,26/04/22,Los Angeles, CA,Google Pay,Cancelled,SP-541
ORD-5351-39,Mike Brown,Wireless Mouse,ELECTRONICS,3,1193.45,3580.35,3/1/2022,NY,Apple Pay,Refunded,SP-529,
ORD-1662-97,J Smith,Laptop Computer,ELECTRONICS,5,1715.78,8578.9,7-Jan,2022,NY,CC,Delivered,SP-296
ORD-7177-89,Brown, Mike,laptop,electronics,2,765.17,1530.34,11/22/2023,N/A,Credit Card,Shipped,SP-296
ORD-4574-56,Wilson, Robert,Laptop,Gadgets,1,1705.2,1705.2,10-Apr,2023,LA,CC,Refunded
ORD-9039-93,Wilson, Robert,Tablet Computer,Accessories,4,382.73,1530.92,16-04-2023,NYC,Google Pay,,SP-295
ORD-6514-15,Brown, Mike,Earphones,electronics,4,113.17,452.68,8/24/2023,NY,PayPal,COMPLETE,SP-495
ORD-5129-45,Bob Wilson,Smartphone,electronics,4,1087.01,4348.04,5/14/2023,Manhattan,cash,,SP-331,URGENT
ORD-6975-77,Sarah Johnson,Wireless Keyboard,Gadgets,5,945.08,4725.4,10/9/2022,CHI,CASH,,SP-963,
ORD-6541-45,Robert Wilson,Laptop,Gadgets,2,50.23,100.46,8/30/2022,Los Angeles,cash,pending,SP-392,discount applied
ORD-7603-78,M Brown,Earphones,electronics,3,339.06,1017.18,9/8/2023,Miami,CC,Delivered,SP-227,discount applied
ORD-2870-78,E Davis,Earphones,Mobile,5,1649.14,8245.7,1/11/2022,NYC,cash,Delivered,SP-530,bulk order
ORD-8541-31;Unknown;Lpt;electronics;5;1180.82;5904.1;Dec 14, 2022;Houston, TX;Apple Pay;Refunded;SP-589;URGENT,,,,,,,,,,
ORD-9814-89,Guest,Keyboard,Electronics,4,1973.69,7894.76,8/10/2022,Los Angeles,CASH,Delivered,SP-568,discount applied
ORD-4639-16,John Smith,iPad,Tech,3,1213.84,3641.52,12/25/2022,MIA,Credit Card,Cancelled,,
ORD-9580-82,Unknown,Headphones,electronics,4,1609.46,6437.84,5/31/2022,CHI,Bank Transfer,Pending,SP-339,
ORD-1798-18,Wilson, Robert,Wireless Mouse,ELECTRONICS,3,392.29,1176.87,5/9/2022,NY,CC,Cancelled,SP-999
ORD-6951-25,Robert Wilson,Keyboard,Tech,725,1882.97,1365153.25,6/28/2022,Houston, TX,Cash,,SP-583
ORD-9780-97,Guest, Jr.,LAPTOP,Computers,4,848.02,3392.08,26/03/23,NY,Google Pay,COMPLETE,SP-847
ORD-9731-95,Robert Wilson,Lpt,Computers,3,654.51,1963.53,16-May,2023,Los Angeles, CA,PayPal,CANCEL
ORD-4017-45,JOHN SMITH,Computer Mouse,Computers,5,766.44,3832.2,8/29/2023,New York City,Apple Pay,CANCEL,,corporate client
ORD-2235-62,Bob Wilson,Wireless Mouse,Mobile,2,327.92,655.84,11/23/2022,N/A,Cash,Refunded,SP-132,discount applied
ORD-2517-87,E Davis,Wireless Headphones,electronics,1,1063.47,1063.47,9/17/2023,MIA,Cash,COMPLETE,SP-873,discount applied
ORD-4369-90,Customer,Tablet Computer,Tech,1,1270.46,1270.46,5/3/2023,Miami,CC,Completed,,URGENT
ORD-6298-94,Sarah Johnson,Smartphone,Tech,2,279.45,558.9,7-Jan,2022,NY,Cash,pending,SP-586
ORD-8145-24,Walk-in,Mobile Phone,ELECTRONICS,1,1570.18,1570.18,31-12-2022,Manhattan,PayPal,Shipped,SP-596,
ORD-1499-64,Guest,Headphones,ELECTRONICS,2,183.65,367.3,2/11/2022,Houston, TX,CC,Delivered,SP-678
ORD-3570-55,J Smith,Keyboard,Tech,3,1153.62,3460.86,21-10-2023,N/A,cash,Completed,SP-953,bulk order
ORD-4191-53,JOHN SMITH,Display,Mobile,2,555.16,1110.32,6/6/2023,Seattle,CASH,Shipped,SP-330,bulk order
ORD-4605-92,Davis, Emily, Jr.,Mobile Phone,Accessories,4,428.35,1713.4,2023-02-30,Miami,Credit Card,Delivered
ORD-1224-81,Mike Brown,Wireless Mouse,electronics,5,595.43,2977.15,6/11/2022,Seattle, WA,Google Pay,pending,SP-853
ORD-3280-13,R Wilson,Wireless Keyboard,Accessories,5,1300.54,6502.7,8/1/2023,,CC,Delivered,SP-747,bulk order
ORD-5409-71;Davis, Emily;Computer Mouse;Mobile;3;1967.05;5901.15;05-16-22;NY;Google Pay;Cancelled;SP-706;,,,,,,,,,,,
ORD-9835-59,John S.,Monitor,Mobile,1,345.64,345.64,12/9/2023,Los Angeles,Debit Card,Shipped,,URGENT
ORD-7030-58,Davis, Emily,smart phone,Accessories,5,317.2,1586,12/4/2022,Houston, TX,Bank Transfer,Delivered
ORD-8614-37,Online Customer,Laptop,Gadgets,3,1978.58,5935.74,2/14/2022,Chicago,Debit Card,pending,SP-388,discount applied
ORD-5395-68,Emily D.,Wireless Mouse,Accessories,3,1548.83,4646.49,3/12/2022,MIA,CC,Refunded,,corporate client
ORD-5190-35,Emily Davis,Mouse,ELECTRONICS,2,1906.88,3813.76,6/17/2023,L.A.,Debit Card,Refunded,SP-725,corporate client
ORD-5463-94,John S.,Lpt,Accessories,4,372.24,1488.96,4/27/2022,,Bank Transfer,CANCEL,SP-334,
ORD-7257-30,Walk-in,Lpt,Gadgets,2,257.16,514.32,8/19/2022,,Debit Card,pending,SP-287,
ORD-8840-37,Brown, Mike,Headphone,ELECTRONICS,4,726.05,2904.2,3/25/2022,Chicago, IL,cash,Shipped
ORD-5432-82,J Smith,Mobile Phone,Electronics,4,566.33,2265.32,12/11/2022,Chicago,PayPal,COMPLETE,SP-567,corporate client
ORD-3918-62,E Davis,laptop,Gadgets,5,590.16,2950.8,11/23/2022,Houston,Bank Transfer,Refunded,SP-624,URGENT
ORD-6670-80,R Wilson,Monitor,Accessories,1,1223.34,1223.34,3/3/2022,CHI,Cash,CANCEL,,discount applied
ORD-5802-53,E Davis,Wireless Mouse,Tech,3,505.23,1515.69,12/20/2023,SEA,CC,Cancelled,SP-795,URGENT
ORD-5163-97,Michael Brown,smart phone,Gadgets,3,1029.88,3089.64,8/21/2022,N/A,CC,Shipped,SP-235,discount applied
ORD-5463-94,John S.,Lpt,Accessories,4,372.24,1488.96,4/27/2022,,Bank Transfer,CANCEL,SP-334,
ORD-1187-83,Robert Wilson,Mouse,Accessories,3,1393.35,4180.05,1/25/2022,CHI,PayPal,COMPLETE,SP-714,
ORD-9735-77,Robert Wilson,Tablet,Computers,4,1142.95,4571.8,8/2/2023,Los Angeles,CASH,Delivered,SP-183,corporate client
ORD-2382-47,Johnson, Sarah, Jr.,Display,Tech,5,214.13,1070.65,4/23/2023,Houston, TX,Credit Card
ORD-8766-38,Wilson, Robert,Smartphone,Accessories,4,1909.63,7638.52,2/7/2023,Miami, FL,Google Pay,
ORD-6297-56,Michael Brown,Laptop,Gadgets,2,106.3,212.6,20-06-2022,CHI,PayPal,Refunded,SP-351,
ORD-3358-67,Johnson, Sarah,Computer Monitor,Computers,4,1610.51,6442.04,24-Aug,2023,Houston, TX,cash
ORD-2357-48,Wilson, Robert,Laptop Computer,Gadgets,3,1431.82,4295.46,7/2/2023,Los Angeles,Google Pay,Shipped,SP-403
ORD-9870-12,John Smith,laptop,Gadgets,5,1512.54,7562.7,9/2/2023,Chicago,Google Pay,Pending,SP-351,URGENT
ORD-5700-83,Guest,Mouse,Computers,1,1709.37,1709.37,4/8/2023,LA,Debit Card,pending,SP-523,URGENT
ORD-9175-52,Bob Wilson,laptop,Electronics,4,396.27,1585.08,7/4/2022,MIA,Google Pay,CANCEL,SP-623,bulk order
ORD-8306-17,J Smith,Wireless Keyboard,Mobile,2,1069.89,2139.78,6/27/2023,HOU,Credit Card,COMPLETE,SP-911,bulk order
ORD-4977-85,J Smith,Lpt,Gadgets,5,1625.45,8127.25,3/2/2022,LA,cash,Delivered,SP-532,
ORD-8814-59,Smith, John,Laptop Computer,Electronics,2,374.19,748.38,15-Sep,2022,Houston, TX,cash
ORD-7103-60,Robert Wilson,Mechanical Keyboard,Accessories,29,73.35,2127.15,1/4/2023,CHI,Bank Transfer,pending,SP-448,
ORD-3022-24,Unknown,Monitor,ELECTRONICS,1,1522.75,1522.75,21-12-2023,N/A,CC,CANCEL,,discount applied
ORD-3358-67,Johnson, Sarah,Computer Monitor,Computers,4,1610.51,6442.04,24-Aug,2023,Houston, TX,cash
ORD-1374-96,Unknown,smart phone,Computers,5,1406.84,7034.2,27/02/23,Houston,Bank Transfer,Cancelled,SP-207,bulk order
ORD-2952-92,R Wilson,Mouse,Mobile,3,1782.21,5346.63,7/26/2023,Miami,Apple Pay,CANCEL,SP-792,corporate client
ORD-7612-16,Guest,Smartphone,ELECTRONICS,4,1503.92,6015.68,16-Jul,2023,L.A.,CC,COMPLETE,SP-653
ORD-9896-41,John S.,smart phone,Accessories,5,1632.47,8162.35,7/9/2023,Chicago,cash,,,discount applied
ORD-8205-57,Bob Wilson,Tablet,Computers,1,1199.16,1199.16,18/12/22,Online,cash,,SP-302,
ORD-7320-56,Unknown,Mouse,ELECTRONICS,4,1320.92,5283.68,2/6/2022,Online,CASH,Delivered,SP-276,discount applied
ORD-2401-19,S Johnson,Computer Monitor,ELECTRONICS,5,1961.09,9805.45,9/4/2023,Houston,Credit Card,Cancelled,SP-132,bulk order
ORD-3283-77,John Smith,Wireless Mouse,Accessories,5,811.57,4057.85,5/20/2022,Miami, FL,Credit Card,Shipped,SP-697
ORD-7252-42,Emily Davis,LAPTOP,Mobile,5,747.85,3739.25,26-02-2022,Miami,PayPal,Delivered,SP-486,URGENT
ORD-8974-11,Emily Davis,laptop,Tech,5,989.12,4945.6,4/27/2022,MIA,Bank Transfer,Completed,SP-874,discount applied
ORD-7037-45,Smith, John,Mobile Phone,electronics,1,1645.57,1645.57,18-Oct,2022,LA,Cash,Pending
ORD-4896-36,Smith, John,Keyboard,Mobile,4,121.65,486.6,1/24/2023,N/A,Google Pay,COMPLETE,SP-872
ORD-7320-56,Unknown,Mouse,ELECTRONICS,4,1320.92,5283.68,2/6/2022,Online,CASH,Delivered,SP-276,discount applied
ORD-2550-32,M Brown,Lpt,Mobile,1,1624.75,1624.75,13-09-2022,Online,CC,CANCEL,,
ORD-3679-34,Online Customer,Mouse,Tech,5,1408.6,7043,12-Nov,2022,HOU,CC,Shipped,
ORD-9556-17,JOHN SMITH,smart phone,Accessories,3,1450.69,4352.07,5/7/2022,Seattle,cash,Shipped,SP-175,
ORD-5393-34,Davis, Emily,Computer Mouse,Gadgets,5,427.2,2136,5/22/2022,Miami,PayPal,Completed,SP-510
ORD-8175-77,Emily D.,Laptop Computer,electronics,3,1764.24,5292.72,10/12/2022,LA,Cash,COMPLETE,SP-675,
ORD-1105-62,M Brown, Jr.,Mechanical Keyboard,Tech,1,7.81,7.81,11/19/2022,Los Angeles,Credit Card,Cancelled,SP-125
ORD-3973-96,Emily Davis,Laptop,Computers,1,1532.54,1532.54,16/08/22,MIA,Credit Card,Cancelled,SP-613,discount applied
ORD-2848-93,John Smith,Headphone,Electronics,5,1641.04,8205.2,30/05/22,MIA,Credit Card,CANCEL,SP-110,discount applied
